Query,Name,Email,Website,Phone,Integrations,Google Maps URL
hotels in Manchester,REM Hotel,,,+44 161 870 0032,None,https://www.google.com/maps/place/REM+Hotel/data=!4m10!3m9!1s0x487bb19550f47fd5:0x683802c5b6a516ac!5m2!4m1!1i2!8m2!3d53.477077!4d-2.236972!16s%2Fg%2F1vfp359n!19sChIJ1X_0UJWxe0gRrBaltsUCOGg?authuser=0&hl=en&rclk=1
hotels in Manchester,Hotel Motel One Manchester-Royal Exchange,manchester-royalexchange@motel-one.com,https://www.motel-one.com/hotels/manchester/hotel-manchester-royal-exchange/,+44 161 228 0800,Tock,https://www.google.com/maps/place/Hotel+Motel+One+Manchester-Royal+Exchange/data=!4m10!3m9!1s0x487bb1c144056603:0x96cddde9a22e3f18!5m2!4m1!1i2!8m2!3d53.4821094!4d-2.244095!16s%2Fg%2F11g6yh1c_8!19sChIJA2YFRMGxe0gRGD8uoundzZY?authuser=0&hl=en&rclk=1
hotels in Manchester,Hotel ibis Manchester Centre Princess Street,h3143@accor.com,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=3143&merchantid=seo-maps-GB-3143&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+44 161 272 5000,Tock,https://www.google.com/maps/place/Hotel+ibis+Manchester+Centre+Princess+Street/data=!4m10!3m9!1s0x487bb194c59007bb:0xabe9b688235c8335!5m2!4m1!1i2!8m2!3d53.4741357!4d-2.2367975!16s%2Fg%2F1hc4dfsks!19sChIJuweQxZSxe0gRNYNcI4i26as?authuser=0&hl=en&rclk=1
hotels in Manchester,Britannia Hotel Manchester,news@emails.britanniahotels.com,https://www.britanniahotels.com/hotels/the-britannia-hotel-manchester/,+44 161 228 2288,Tock,https://www.google.com/maps/place/Britannia+Hotel+Manchester/data=!4m10!3m9!1s0x487bb1bfed2f4b1f:0xa16eaf80abfa8b93!5m2!4m1!1i2!8m2!3d53.4789784!4d-2.2373236!16s%2Fg%2F11b77q4qhm!19sChIJH0sv7b-xe0gRk4v6q4CvbqE?authuser=0&hl=en&rclk=1
hotels in Manchester,Maldron Hotel Manchester City Centre,"u003ereception.belfast@maldronhotels.com, u003eres.newcastle@maldronhotels.com, reception.belfast@maldronhotels.com, res.newcastle@maldronhotels.com, res.manchestercity@maldronhotels.com, reception.manchestercq@maldronhotels.com, u003ereception.manchestercq@maldronhotels.com, res.galway@maldronhotels.com, u003eres.galway@maldronhotels.com",https://ad.doubleclick.net/ddm/trackclk/N1074062.3913567MALDRONHOTELS-OR/B24608539.315684588;dc_trk_aid=508184237;dc_trk_cid=159013899;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;dc_tdv=1,+44 161 398 0230,Tock,https://www.google.com/maps/place/Maldron+Hotel+Manchester+City+Centre/data=!4m10!3m9!1s0x487bb1eb37959b85:0x79f1c0d46623c402!5m2!4m1!1i2!8m2!3d53.4737612!4d-2.2392673!16s%2Fg%2F11q8k3qphj!19sChIJhZuVN-uxe0gRAsQjZtTA8Xk?authuser=0&hl=en&rclk=1
hotels in Manchester,Forty-Seven,"info@fortysevenmanchester.co.uk, sales@krohospitality.co.uk, thepeterman@fortysevenmanchester.co.uk",http://www.fortysevenmanchester.co.uk/,+44 161 553 0047,"OpenTable, Tock",https://www.google.com/maps/place/Forty-Seven/data=!4m10!3m9!1s0x487bb107d8e636cd:0x89b159e4d7ba2b44!5m2!4m1!1i2!8m2!3d53.4781032!4d-2.2464222!16s%2Fg%2F11q3r5k199!19sChIJzTbm2Aexe0gRRCu61-RZsYk?authuser=0&hl=en&rclk=1
hotels in Manchester,The Midland,"spa@leonardohotels.com, thefrench@themidlandmanchester.co.uk, spa@themidlandmanchester.co.uk, tearoom@themidlandmanchester.co.uk, guestrelations@themidlandmanchester.co.uk",https://www.themidlandhotel.co.uk/,+44 161 236 3333,None,https://www.google.com/maps/place/The+Midland/data=!4m10!3m9!1s0x487bb1c27381b90b:0xf4daf7141432040d!5m2!4m1!1i2!8m2!3d53.4774563!4d-2.2450861!16zL20vMDNoXzN4!19sChIJC7mBc8Kxe0gRDQQyFBT32vQ?authuser=0&hl=en&rclk=1
hotels in Manchester,Travelodge Manchester Upper Brook Street,"travelodge@example.co.uk, manchesterupperb@travelodge.co.uk",https://www.travelodge.co.uk/hotels/523/Manchester-Upper-Brook-Street-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Manchester%20Upper%20Brook%20Street&WT.tsrc=GHA_Organic,+44 871 984 6487,None,https://www.google.com/maps/place/Travelodge+Manchester+Upper+Brook+Street/data=!4m10!3m9!1s0x487bb18607d4829b:0xb750bfa2ac05e73b!5m2!4m1!1i2!8m2!3d53.4627467!4d-2.2237104!16s%2Fg%2F1w8w9kpn!19sChIJm4LUB4axe0gRO-cFrKK_ULc?authuser=0&hl=en&rclk=1
hotels in Manchester,Leonardo Hotel Manchester Central,"advantageclub@leonardo-hotels.com, manchester@leonardohotels.com",https://www.leonardo-hotels.com/manchester/leonardo-hotel-manchester-central,+44 161 953 8888,"OpenTable, Tock",https://www.google.com/maps/place/Leonardo+Hotel+Manchester+Central/data=!4m10!3m9!1s0x487bb1e9a9c647ef:0x5c55983f3cf46a71!5m2!4m1!1i2!8m2!3d53.474752!4d-2.2466889!16s%2Fg%2F1tddrrhn!19sChIJ70fGqemxe0gRcWr0PD-YVVw?authuser=0&hl=en&rclk=1
hotels in Manchester,Moxy Manchester City,,https://www.marriott.com/en-us/hotels/manox-moxy-manchester-city/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+44 161 529 1655,None,https://www.google.com/maps/place/Moxy+Manchester+City/data=!4m10!3m9!1s0x487bb12745dbc011:0xab9144a59ec6312f!5m2!4m1!1i2!8m2!3d53.47903!4d-2.250027!16s%2Fg%2F11my80ty6y!19sChIJEcDbRSexe0gRLzHGnqVEkas?authuser=0&hl=en&rclk=1
hotels in Manchester,Heathcote Hotel Manchester,info@heathcotehotel.com,https://www.heathcotehotel.com/,+44 161 247 7744,Tock,https://www.google.com/maps/place/Heathcote+Hotel+Manchester/data=!4m10!3m9!1s0x487bb1be68b1d3e5:0x8e8760e70219e411!5m2!4m1!1i2!8m2!3d53.4798929!4d-2.2332182!16s%2Fm%2F0n49m2z!19sChIJ5dOxaL6xe0gREeQZAudgh44?authuser=0&hl=en&rclk=1
hotels in Manchester,ibis budget Manchester Centre Pollard Street,h6943@accor.com,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=6943&merchantid=seo-maps-GB-6943&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+44 20 7660 1678,None,https://www.google.com/maps/place/ibis+budget+Manchester+Centre+Pollard+Street/data=!4m10!3m9!1s0x487bb1a17b9963f9:0xebcaf3b107fea017!5m2!4m1!1i2!8m2!3d53.479338!4d-2.2219187!16s%2Fg%2F11_m3pktr!19sChIJ-WOZe6Gxe0gRF6D-B7Hzyus?authuser=0&hl=en&rclk=1
hotels in Manchester,Roomzzz Manchester Victoria,"chestercity@roomzzz.com, leedscitywest@roomzzz.com, newcastle@roomzzz.com, unsubscribe@roomzzz.com, manchestercity@roomzzz.com, leedsheadingley@roomzzz.com, reservations@roomzzz.com, privacy@roomzzz.com, manchestervictoria@roomzzz.com, corporate@roomzzz.com, investment@roomzzz.com, leedscity@roomzzz.com, nottinghamcity@roomzzz.com, york@roomzzz.com, press@roomzzz.com, edinburgh@roomzzz.com, manchestercornx@roomzzz.com, stratford@roomzzz.com",https://www.roomzzz.com/aparthotels/manchester-victoria/?utm_source=gmb&utm_medium=organic,+44 161 870 1300,None,https://www.google.com/maps/place/Roomzzz+Manchester+Victoria/data=!4m10!3m9!1s0x487bb1c6e5c74afb:0x406548e575d70b68!5m2!4m1!1i2!8m2!3d53.4848742!4d-2.2427093!16s%2Fg%2F11gdw16gv4!19sChIJ-0rH5caxe0gRaAvXdeVIZUA?authuser=0&hl=en&rclk=1
hotels in Manchester,Travelodge Manchester Salford Quays,"travelodge@example.co.uk, manchsalford@travelodge.co.uk",https://www.travelodge.co.uk/hotels/532/Manchester-Salford-Quays-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Manchester%20Salford%20Quays&WT.tsrc=GHA_Organic,08719 846495,None,https://www.google.com/maps/place/Travelodge+Manchester+Salford+Quays/data=!4m10!3m9!1s0x487bae3d001497fb:0x397c71546878a04a!5m2!4m1!1i2!8m2!3d53.4730908!4d-2.2814831!16s%2Fg%2F11h0ywffr!19sChIJ-5cUAD2ue0gRSqB4aFRxfDk?authuser=0&hl=en&rclk=1
hotels in Manchester,Maldron Hotel Manchester Central Cathedral Quarter,"u003ereception.belfast@maldronhotels.com, u003eres.newcastle@maldronhotels.com, reception.belfast@maldronhotels.com, res.newcastle@maldronhotels.com, reception.manchestercq@maldronhotels.com, u003ereception.manchestercq@maldronhotels.com, reservations.manchestercq@maldronhotels.com, res.galway@maldronhotels.com, info.manchestercathedral@maldronhotels.com, u003eres.galway@maldronhotels.com",https://www.maldronhotels.com/manchester-cathedral-quarter/,+44 161 777 2450,Tock,https://www.google.com/maps/place/Maldron+Hotel+Manchester+Central+Cathedral+Quarter/data=!4m10!3m9!1s0x487bb1c69b6db301:0xe355da92331e29c0!5m2!4m1!1i2!8m2!3d53.4852646!4d-2.2477874!16s%2Fg%2F11vr86fh4b!19sChIJAbNtm8axe0gRwCkeM5LaVeM?authuser=0&hl=en&rclk=1
hotels in Manchester,ibis budget Manchester Salford Quays,h6003@accor.com,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=6003&merchantid=seo-maps-GB-6003&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+44 20 7660 0995,Tock,https://www.google.com/maps/place/ibis+budget+Manchester+Salford+Quays/data=!4m10!3m9!1s0x487bae168e859c27:0x4664c74fd5981847!5m2!4m1!1i2!8m2!3d53.4694498!4d-2.2823923!16s%2Fg%2F1vgx090z!19sChIJJ5yFjhaue0gRRxiY1U_HZEY?authuser=0&hl=en&rclk=1
hotels in Manchester,Leonardo Hotel Manchester Piccadilly,"advantageclub@leonardo-hotels.com, manchesterpiccadilly_reservations@leonardohotels.co.uk",https://www.leonardo-hotels.com/manchester/leonardo-hotel-manchester-piccadilly,+44 161 527 9300,"OpenTable, Tock",https://www.google.com/maps/place/Leonardo+Hotel+Manchester+Piccadilly/data=!4m10!3m9!1s0x487bb1714a11a051:0x67e545ab5fab2d4b!5m2!4m1!1i2!8m2!3d53.478854!4d-2.2225518!16s%2Fg%2F11ptv_bxt6!19sChIJUaARSnGxe0gRSy2rX6tF5Wc?authuser=0&hl=en&rclk=1
hotels in Manchester,Britannia Sachas Hotel Manchester,news@emails.britanniahotels.com,https://www.britanniahotels.com/hotels/the-britannia-sachas-hotel-manchester/,+44 161 923 9105,Tock,https://www.google.com/maps/place/Britannia+Sachas+Hotel+Manchester/data=!4m10!3m9!1s0x487bb1bf46e2ca0b:0xe00d2690dd9e91fa!5m2!4m1!1i2!8m2!3d53.4823043!4d-2.23707!16s%2Fg%2F11b5vr8_r1!19sChIJC8riRr-xe0gR-pGe3ZAmDeA?authuser=0&hl=en&rclk=1
hotels in Manchester,Premier Inn Manchester City Centre West hotel,"group.enquiries@whitbread.com, business@premierinn.com, kontakt@whitbread.com, leisuretours@premierinn.com, pi.accessible@whitbread.com",https://www.premierinn.com/gb/en/hotels/england/greater-manchester/salford/manchester-city-centre-west.html?cid=GLBC_MANSPI,+44 333 321 9367,None,https://www.google.com/maps/place/Premier+Inn+Manchester+City+Centre+West+hotel/data=!4m10!3m9!1s0x487bb1dc376f6573:0x14dee4236637cd5c!5m2!4m1!1i2!8m2!3d53.4806716!4d-2.2563637!16s%2Fg%2F11b6q5nfgv!19sChIJc2VvN9yxe0gRXM03ZiPk3hQ?authuser=0&hl=en&rclk=1
hotels in Manchester,Copthorne Manchester Salford Quays,,https://www.millenniumhotels.com/en/manchester/copthorne-hotel-manchester/?cid=gplaces-copthorne-hotel-manchester,+44 161 873 7321,None,https://www.google.com/maps/place/Copthorne+Manchester+Salford+Quays/data=!4m10!3m9!1s0x487bae1230f6a045:0x6bb4c58d74772456!5m2!4m1!1i2!8m2!3d53.4679641!4d-2.2843469!16s%2Fg%2F1tz75j8v!19sChIJRaD2MBKue0gRViR3dI3FtGs?authuser=0&hl=en&rclk=1
hotels in Manchester,Manchester Marriott Victoria & Albert Hotel,,https://www.marriott.com/en-us/hotels/manva-manchester-marriott-victoria-and-albert-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+44 161 832 1188,None,https://www.google.com/maps/place/Manchester+Marriott+Victoria+%26+Albert+Hotel/data=!4m10!3m9!1s0x487bb1e0f690df5b:0xf2cbe4b5c3769fab!5m2!4m1!1i2!8m2!3d53.4795655!4d-2.2567424!16s%2Fg%2F1tf2rsfb!19sChIJW9-Q9uCxe0gRq592w7Xky_I?authuser=0&hl=en&rclk=1
hotels in Manchester,Hotel Indigo Manchester - Victoria Station by IHG,,https://www.ihg.com/hotelindigo/hotels/gb/en/manchester/manvn/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-GB-_-MANVN,+44 161 359 7499,None,https://www.google.com/maps/place/Hotel+Indigo+Manchester+-+Victoria+Station+by+IHG/data=!4m10!3m9!1s0x487bb1895ee803fd:0xe28c4c7326ce7bd4!5m2!4m1!1i2!8m2!3d53.4861311!4d-2.2416536!16s%2Fg%2F11f6fwwcpv!19sChIJ_QPoXomxe0gR1HvOJnNMjOI?authuser=0&hl=en&rclk=1
hotels in Manchester,Crowne Plaza Manchester City Centre,,https://www.ihg.com/crowneplaza/hotels/gb/en/manchester/mchss/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-GB-_-MCHSS,+44 161 828 8600,None,https://www.google.com/maps/place/Crowne+Plaza+Manchester+City+Centre/data=!4m10!3m9!1s0x487bb1b943c5c1e1:0x5e0fbc4f7f4b2141!5m2!4m1!1i2!8m2!3d53.4858021!4d-2.2363706!16s%2Fg%2F1vyn3ds9!19sChIJ4cHFQ7mxe0gRQSFLf0-8D14?authuser=0&hl=en&rclk=1
hotels in Manchester,Hyatt Regency Manchester,,https://www.hyatt.com/hyatt-regency/en-US/manrm-hyatt-regency-manchester?src=corp_lclb_google_seo_manrm&utm_source=google&utm_medium=organic&utm_campaign=lmr,+44 161 359 5550,None,https://www.google.com/maps/place/Hyatt+Regency+Manchester/data=!4m10!3m9!1s0x487bb1ed502e6305:0xdc30f9a00061fc9c!5m2!4m1!1i2!8m2!3d53.4673405!4d-2.2382001!16s%2Fg%2F11gbfbx9v9!19sChIJBWMuUO2xe0gRnPxhAKD5MNw?authuser=0&hl=en&rclk=1
hotels in Manchester,The Edwardian Manchester Hotel,,https://www.radissonhotels.com/en-us/hotels/radisson-collection-edwardian-manchester?cid=a:se+b:gmb+c:emea+i:local+e:rco+d:ukirwe+h:GBMANCHE,+44 161 835 9929,None,https://www.google.com/maps/place/The+Edwardian+Manchester+Hotel/data=!4m10!3m9!1s0x487bb1c27d3ccfdd:0xceb1e25f6d0c8887!5m2!4m1!1i2!8m2!3d53.4777124!4d-2.2472234!16s%2Fg%2F11b77pyn1h!19sChIJ3c88fcKxe0gRh4gMbV_isc4?authuser=0&hl=en&rclk=1
hotels in Manchester,"Radisson Hotel Manchester City Centre, A Verified Net Zero Hotel",,https://www.radissonhotels.com/en-us/hotels/radisson-manchester-city-centre-net-zero?cid=a:se+b:gmb+c:emea+i:local+e:rad+d:ukirwe+h:GBMANCTR,+44 161 832 6565,None,"https://www.google.com/maps/place/Radisson+Hotel+Manchester+City+Centre,+A+Verified+Net+Zero+Hotel/data=!4m10!3m9!1s0x487bb1c8418abdb3:0x482f8c49c02b2968!5m2!4m1!1i2!8m2!3d53.4899341!4d-2.2413196!16s%2Fg%2F1tmpdgwq!19sChIJs72KQcixe0gRaCkrwEmML0g?authuser=0&hl=en&rclk=1"
hotels in Manchester,Hotel Motel One Manchester-St. Peter's Square,manchester-stpeterssquare@motel-one.com,https://www.motel-one.com/en/hotels/manchester/hotel-manchester-st-peters-square/,+44 161 228 0800,Tock,https://www.google.com/maps/place/Hotel+Motel+One+Manchester-St.+Peter%27s+Square/data=!4m10!3m9!1s0x487bb1c1d80fef3b:0x8c5cc33adc470174!5m2!4m1!1i2!8m2!3d53.4778514!4d-2.2423939!16s%2Fg%2F11p5rycpzl!19sChIJO-8P2MGxe0gRdAFH3DrDXIw?authuser=0&hl=en&rclk=1
hotels in Manchester,Dakota Hotel Manchester,,https://dakotahotels.co.uk/manchester/,+44 161 674 9180,SevenRooms,https://www.google.com/maps/place/Dakota+Hotel+Manchester/data=!4m10!3m9!1s0x487bb1bdae2e2e2b:0xad6a1d1593b09a5d!5m2!4m1!1i2!8m2!3d53.4801608!4d-2.2297935!16s%2Fg%2F11gx_gcvz9!19sChIJKy4urr2xe0gRXZqwkxUdaq0?authuser=0&hl=en&rclk=1
hotels in Manchester,Holiday Inn Express Manchester - Salford Quays by IHG,,https://www.ihg.com/holidayinnexpress/hotels/gb/en/manchester/mchsk/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-MCHSK,+44 371 902 1623,None,https://www.google.com/maps/place/Holiday+Inn+Express+Manchester+-+Salford+Quays+by+IHG/data=!4m10!3m9!1s0x487bae13405b7bab:0x148e3d3a4ca06418!5m2!4m1!1i2!8m2!3d53.4702412!4d-2.2885102!16s%2Fg%2F1tdmk0dt!19sChIJq3tbQBOue0gRGGSgTDo9jhQ?authuser=0&hl=en&rclk=1
hotels in Manchester,The Ainscow Hotel,enquiries@theainscow.com,http://www.theainscow.com/,+44 161 827 1650,None,https://www.google.com/maps/place/The+Ainscow+Hotel/data=!4m10!3m9!1s0x487bb1dae93a4c15:0xf5dc307a88af14f0!5m2!4m1!1i2!8m2!3d53.4823725!4d-2.2582198!16s%2Fg%2F11b620z2qb!19sChIJFUw66dqxe0gR8BSviHow3PU?authuser=0&hl=en&rclk=1
hotels in Manchester,Native Manchester,"reservations@numastays.com, booknow@numastays.com",https://nativeplaces.com/property/native-manchester/,+44 20 7221 2028,Tock,https://www.google.com/maps/place/Native+Manchester/data=!4m10!3m9!1s0x487bb17b693753f5:0xed4ba8cab755e642!5m2!4m1!1i2!8m2!3d53.4791597!4d-2.2315663!16s%2Fg%2F11h07f97g0!19sChIJ9VM3aXuxe0gRQuZVt8qoS-0?authuser=0&hl=en&rclk=1
hotels in Manchester,easyHotel Manchester City Centre,,https://www.easyhotel.com/hotels/united-kingdom/manchester/manchester-city-centre?utm_source=google&utm_medium=organic&utm_campaign=GMB-owned-manchester-city-centre,+44 161 870 2899,None,https://www.google.com/maps/place/easyHotel+Manchester+City+Centre/data=!4m10!3m9!1s0x487ba59e5b52729d:0x125d7f836f300835!5m2!4m1!1i2!8m2!3d53.4817296!4d-2.2329725!16s%2Fg%2F11cs5fn7sv!19sChIJnXJSW56le0gRNQgwb4N_XRI?authuser=0&hl=en&rclk=1
hotels in Manchester,Holiday Inn Manchester - City Centre by IHG,,https://www.ihg.com/holidayinn/hotels/gb/en/manchester/mchas/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-GB-_-MCHAS,+44 161 242 5444,None,https://www.google.com/maps/place/Holiday+Inn+Manchester+-+City+Centre+by+IHG/data=!4m10!3m9!1s0x487bb1be358e864b:0x51d6d5bf02d4432c!5m2!4m1!1i2!8m2!3d53.4790413!4d-2.2340177!16s%2Fg%2F11b7x_197k!19sChIJS4aONb6xe0gRLEPUAr_V1lE?authuser=0&hl=en&rclk=1
hotels in Manchester,Holiday Inn Express Manchester Cc - Oxford Road by IHG,,https://www.ihg.com/holidayinnexpress/hotels/gb/en/manchester/mchor/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-MCHOR,+44 843 208 3005,None,https://www.google.com/maps/place/Holiday+Inn+Express+Manchester+Cc+-+Oxford+Road+by+IHG/data=!4m10!3m9!1s0x487bb1eb65bf9301:0xb6cd399690c0d7ce!5m2!4m1!1i2!8m2!3d53.4733341!4d-2.2404379!16s%2Fg%2F1tdnkp0s!19sChIJAZO_Zeuxe0gRztfAkJY5zbY?authuser=0&hl=en&rclk=1
hotels in Manchester,Premier Inn Manchester City Centre (Princess Street) hotel,"group.enquiries@whitbread.com, business@premierinn.com, kontakt@whitbread.com, leisuretours@premierinn.com, pi.accessible@whitbread.com",https://www.premierinn.com/gb/en/hotels/england/greater-manchester/manchester/manchester-city-centre-princess-street.html?cid=GLBC_MANOXF,+44 161 543 7960,None,https://www.google.com/maps/place/Premier+Inn+Manchester+City+Centre+%28Princess+Street%29+hotel/data=!4m10!3m9!1s0x487bb1bcceed7e27:0x8c93df829f9970ee!5m2!4m1!1i2!8m2!3d53.4725889!4d-2.2361416!16s%2Fg%2F11jj6x3w27!19sChIJJ37tzryxe0gR7nCZn4Lfk4w?authuser=0&hl=en&rclk=1
hotels in Manchester,Holiday Inn Manchester - West by IHG,,https://www.ihg.com/holidayinn/hotels/gb/en/manchester/mchsa/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-GB-_-MCHSA,+44 161 743 0080,None,https://www.google.com/maps/place/Holiday+Inn+Manchester+-+West+by+IHG/data=!4m10!3m9!1s0x487bae21a0106b5f:0x9954e1910a3c4a27!5m2!4m1!1i2!8m2!3d53.479814!4d-2.269518!16s%2Fg%2F1hc2v7yt_!19sChIJX2sQoCGue0gRJ0o8CpHhVJk?authuser=0&hl=en&rclk=1
hotels in Manchester,Manchester Marriott Hotel Piccadilly,,https://www.marriott.com/en-us/hotels/manmp-manchester-marriott-hotel-piccadilly/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+44 161 272 3200,None,https://www.google.com/maps/place/Manchester+Marriott+Hotel+Piccadilly/data=!4m10!3m9!1s0x487bb1966158835b:0x37cd108581dac93b!5m2!4m1!1i2!8m2!3d53.4753797!4d-2.2297289!16s%2Fg%2F1tr7hyhf!19sChIJW4NYYZaxe0gRO8nagYUQzTc?authuser=0&hl=en&rclk=1
hotels in Manchester,Mercure Manchester Piccadilly Hotel,reservations@mercuremanchester.co.uk,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8325&merchantid=seo-maps-GB-8325&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+44 161 751 1412,None,https://www.google.com/maps/place/Mercure+Manchester+Piccadilly+Hotel/data=!4m10!3m9!1s0x487bb1c0055cb6a1:0x2880f6483253e72!5m2!4m1!1i2!8m2!3d53.479754!4d-2.2374669!16s%2Fg%2F1tk_nv0z!19sChIJobZcBcCxe0gRcj4lg2QPiAI?authuser=0&hl=en&rclk=1
hotels in Manchester,a&o Manchester City Centre,,https://www.aohostels.com/house/manchester-city-centre/,+44 161 568 1000,"Tock, Resy",https://www.google.com/maps/place/a%26o+Manchester+City+Centre/data=!4m10!3m9!1s0x487bb1c0e18e2daf:0xea11203401559e2e!5m2!4m1!1i2!8m2!3d53.477174!4d-2.241459!16s%2Fg%2F1v9gt_yd!19sChIJry2O4cCxe0gRLp5VATQgEeo?authuser=0&hl=en&rclk=1
hotels in Manchester,Manchester Piccadilly Hotel By Dancenter,,,+44 161 246 3400,None,https://www.google.com/maps/place/Manchester+Piccadilly+Hotel+By+Dancenter/data=!4m10!3m9!1s0x487bb1bfaa2e21bd:0x403cf2aa0164436!5m2!4m1!1i2!8m2!3d53.4802551!4d-2.2352976!16s%2Fg%2F11yk2k__t_!19sChIJvSEuqr-xe0gRNkQWoCrPAwQ?authuser=0&hl=en&rclk=1
hotels in Manchester,Treehouse Hotel Manchester,"drodriguez@starwoodhotels.com, elizabeth@ejmediagroup.com",https://www.treehousehotels.com/manchester?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,+44 161 553 0055,"Tock, SevenRooms",https://www.google.com/maps/place/Treehouse+Hotel+Manchester/data=!4m10!3m9!1s0x487bb1e1544ec34d:0xfe068a18bbae2f18!5m2!4m1!1i2!8m2!3d53.4837833!4d-2.2465903!16s%2Fg%2F11t3f3hrr6!19sChIJTcNOVOGxe0gRGC-uuxiKBv4?authuser=0&hl=en&rclk=1
hotels in Manchester,Hyatt House Manchester,,https://www.hyatt.com/hyatt-house/en-US/manxm-hyatt-house-manchester?src=corp_lclb_google_seo_manxm&utm_source=google&utm_medium=organic&utm_campaign=lmr,+44 161 359 5556,None,https://www.google.com/maps/place/Hyatt+House+Manchester/data=!4m10!3m9!1s0x487bb1ed5a2bbd03:0x885f54bef50c8cdf!5m2!4m1!1i2!8m2!3d53.4673444!4d-2.2384083!16s%2Fg%2F11f3y369yx!19sChIJA70rWu2xe0gR34wM9b5UX4g?authuser=0&hl=en&rclk=1
hotels in Manchester,"Mollie's Hotel, Manchester","manchester@mollies.com, corporate@mollies.com, press@mollies.com, people@mollies.com",https://mollies.com/manchester,+44 161 841 8705,None,"https://www.google.com/maps/place/Mollie%27s+Hotel,+Manchester/data=!4m10!3m9!1s0x487bb1e9663d1271:0xf0236539867e64ac!5m2!4m1!1i2!8m2!3d53.4788341!4d-2.2546784!16s%2Fg%2F11rq10c9dg!19sChIJcRI9Zumxe0gRrGR-hjllI_A?authuser=0&hl=en&rclk=1"
hotels in Manchester,Hilton Garden Inn Manchester Emirates Old Trafford,,https://www.hilton.com/en/hotels/manesgi-hilton-garden-inn-manchester-emirates-old-trafford/?SEO_id=GMB-EMEA-GI-MANESGI,+44 161 868 7100,None,https://www.google.com/maps/place/Hilton+Garden+Inn+Manchester+Emirates+Old+Trafford/data=!4m10!3m9!1s0x487bae0af8475161:0x90a61838e4f8de06!5m2!4m1!1i2!8m2!3d53.457332!4d-2.285906!16s%2Fg%2F11dflctl6l!19sChIJYVFH-Aque0gRBt745DgYppA?authuser=0&hl=en&rclk=1
hotels in Manchester,AC Hotel Manchester Salford Quays,,https://www.marriott.com/en-us/hotels/manac-ac-hotel-manchester-salford-quays/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+44 161 876 5305,None,https://www.google.com/maps/place/AC+Hotel+Manchester+Salford+Quays/data=!4m10!3m9!1s0x487bae1166cc8bcb:0x17b77a5b2325856e!5m2!4m1!1i2!8m2!3d53.4697367!4d-2.2825494!16s%2Fg%2F1vmr0y9d!19sChIJy4vMZhGue0gRboUlI1t6txc?authuser=0&hl=en&rclk=1
hotels in Manchester,INNSiDE by Meliá Manchester,,https://www.melia.com/en/hotels/united-kingdom/manchester/innside-manchester?utm_campaign=google&utm_content=6393&utm_medium=organic&utm_source=directories,+44 161 200 2500,None,https://www.google.com/maps/place/INNSiDE+by+Meli%C3%A1+Manchester/data=!4m10!3m9!1s0x487bb1e9301f1f1d:0xa16d97e09c782d63!5m2!4m1!1i2!8m2!3d53.4736967!4d-2.2475177!16s%2Fg%2F11bc8xh5yk!19sChIJHR8fMOmxe0gRYy14nOCXbaE?authuser=0&hl=en&rclk=1
hotels in Manchester,King Street Townhouse Hotel,"media@kingstreettownhouse.co.uk, stay@kingstreettownhouse.co.uk, hello@kingstreettownhouse.co.uk, reservations@kingstreettownhouse.co.uk",https://www.kingstreettownhouse.co.uk/,+44 161 667 0707,Tock,https://www.google.com/maps/place/King+Street+Townhouse+Hotel/data=!4m10!3m9!1s0x487bb1c1a3f0c857:0x164a0de42fa7ab4!5m2!4m1!1i2!8m2!3d53.480075!4d-2.2432056!16s%2Fg%2F11btyycfh1!19sChIJV8jwo8Gxe0gRtHr6Qt6gZAE?authuser=0&hl=en&rclk=1
